id,abstract,conclusion,n_conclusion_sections,total
1405.6018,0,0,1,0
1405.6021,0,1,1,1
1405.6029,0,4,2,4
1405.6034,0,0,1,0
1405.6038,4,74,2,78
1405.6051,0,0,2,0
1405.6074,2,3,2,5
1405.6086,0,0,2,0
1405.6088,0,0,0,0
1405.6101,0,0,2,0
1405.6109,0,0,2,0
1405.6120,6,8,2,14
1405.6124,1,0,1,1
1405.6175,0,0,1,0
1405.6190,3,8,2,11
1405.6195,0,0,1,0
1405.6198,0,0,1,0
1405.6203,0,0,1,0
1405.6205,0,0,2,0
1405.6206,0,0,1,0
1405.6207,0,0,1,0
1405.6208,0,1,1,1
1405.6220,0,0,1,0
1405.6237,0,0,2,0
1405.6240,1,0,2,1
1405.6245,0,3,2,3
1405.6253,0,0,1,0
1405.6264,2,0,0,2
1405.6269,2,3,2,5
1405.6273,0,0,1,0
1405.6284,0,0,2,0
1405.6306,0,0,1,0
1405.6314,0,6,2,6
1405.6340,0,0,2,0
1405.6345,0,1,1,1
1405.6346,3,9,2,12
1405.6359,0,3,2,3
1405.6375,0,8,2,8
1405.6382,0,0,3,0
1405.6388,0,0,0,0
1405.6404,0,0,2,0
1405.6405,0,0,0,0
1405.6420,0,1,1,1
1405.6425,1,1,1,2
1405.6451,0,0,1,0
1405.6452,3,2,1,5
1405.6463,3,0,1,3
1405.6464,0,0,1,0
1405.6484,0,3,2,3
1405.6492,0,0,2,0
1405.6498,0,0,1,0
1405.6507,0,0,0,0
1405.6511,0,0,2,0
1405.6541,0,0,1,0
1405.6542,4,6,1,10
1405.6543,0,9,2,9
1405.6549,0,1,2,1
1405.6568,0,0,1,0
1405.6575,0,0,1,0
1405.6586,1,2,1,3
1405.6588,0,0,2,0
1405.6590,1,2,2,3
1405.6605,0,0,0,0
1405.6626,0,1,1,1
1405.6635,0,0,1,0
1405.6638,1,1,3,2
1405.6644,0,0,1,0
1405.6645,2,0,1,2
1405.6649,0,0,1,0
1405.6653,0,0,1,0
1405.6659,0,0,1,0
1405.6663,0,0,1,0
1405.6679,0,0,1,0
1405.6708,0,6,1,6
1405.6710,2,2,1,4
1405.6711,0,10,2,10
1405.6713,0,0,1,0
1405.6718,0,0,2,0
1405.6721,1,1,1,2
1405.6724,1,1,1,2
1405.6725,0,0,1,0
1405.6726,0,0,3,0
1405.6729,0,0,1,0
1405.6730,0,1,2,1
1405.6732,0,0,1,0
1405.6736,0,0,1,0
1405.6742,0,0,2,0
1405.6743,1,1,1,2
1405.6746,0,10,2,10
1405.6750,0,0,2,0
1405.6753,1,19,2,20
1405.6756,0,0,0,0
1405.6763,0,1,1,1
1405.6768,0,0,2,0
1405.6769,0,0,1,0
1405.6772,0,0,0,0
1405.6774,0,0,1,0
1405.6783,0,0,1,0
1405.6814,0,0,1,0
1405.6816,0,0,1,0
1405.6825,0,0,1,0
1405.6830,0,0,1,0
1405.6833,0,0,1,0
1405.6834,0,0,1,0
1405.6837,0,0,0,0
1405.6855,0,0,1,0
1405.6858,0,1,1,1
1405.6862,0,2,2,2
1405.6868,0,0,1,0
1405.6870,0,0,0,0
1405.6871,0,0,1,0
1405.6895,0,0,1,0
1405.6901,0,0,2,0
1405.6913,4,7,2,11
1405.6917,0,0,1,0
1405.6921,0,0,2,0
1405.6935,0,0,1,0
1405.6955,0,0,1,0
1405.6966,0,3,2,3
1405.6967,0,0,1,0
1405.6976,0,0,2,0
1405.6986,0,0,0,0
1405.6988,1,10,2,11
1405.7003,0,0,0,0
1405.7004,0,1,2,1
1405.7006,0,0,0,0
1405.7016,0,1,2,1
1405.7019,0,0,1,0
1405.7029,0,0,1,0
1405.7037,4,0,0,4
1405.7038,0,0,1,0
1405.7039,0,2,1,2
1405.7041,0,2,2,2
1405.7042,3,4,1,7
1405.7043,0,0,2,0
1405.7047,0,0,1,0
1405.7048,6,24,2,30
1405.7050,0,0,1,0
1405.7051,0,0,0,0
1405.7054,0,0,1,0
1405.7055,0,3,2,3
1405.7057,0,0,2,0
1405.7059,0,0,2,0
1405.7070,2,22,2,24
1405.7075,0,0,0,0
1405.7097,0,0,1,0
1405.7098,0,0,2,0
1405.7105,3,0,1,3
1405.7119,1,0,1,1
1405.7125,0,0,1,0
1405.7137,5,2,1,7
1405.7170,0,0,2,0
1405.7180,0,1,1,1
1405.7188,0,12,2,12
1405.7189,0,1,1,1
1405.7201,0,0,2,0
1405.7202,0,0,1,0
1405.7207,0,0,1,0
1405.7245,0,0,1,0
1405.7249,0,0,0,0
1405.7255,0,0,1,0
1405.7266,0,11,2,11
1405.7269,0,0,1,0
1405.7272,0,0,2,0
1405.7275,0,0,0,0
1405.7301,0,7,2,7
1405.7305,0,0,2,0
1405.7306,0,0,0,0
1405.7312,2,16,2,18
1405.7317,0,0,0,0
1405.7318,0,1,2,1
1405.7331,0,0,1,0
1405.7332,0,0,1,0
1405.7350,3,2,1,5
1405.7351,0,0,1,0
1405.7360,0,0,0,0
1405.7364,0,6,2,6
1405.7367,0,0,2,0
1405.7369,0,1,2,1
1405.7370,0,0,2,0
1405.7373,0,0,1,0
1405.7374,0,0,1,0
1405.7378,6,0,0,6
1405.7379,0,0,2,0
1405.7382,0,0,1,0
1405.7385,0,0,2,0
1405.7390,0,0,1,0
1405.7396,0,26,2,26
1405.7399,0,0,0,0
1405.7400,3,1,1,4
1405.7405,0,0,1,0
1405.7409,1,1,1,2
1405.7410,1,2,1,3
1405.7426,0,5,2,5
1405.7427,0,0,2,0
1405.7428,0,0,0,0
1405.7433,0,0,0,0
1405.7435,0,0,1,0
1405.7437,0,0,1,0
1405.7454,1,12,2,13
1405.7459,0,0,1,0
1405.7465,0,0,1,0
1405.7466,0,0,2,0
1405.7472,0,0,1,0
1405.7478,0,0,1,0
1405.7485,0,0,0,0
1405.7486,0,0,2,0
1405.7491,0,0,1,0
1405.7492,0,0,1,0
1405.7496,0,0,0,0
1405.7499,0,1,2,1
1405.7505,0,0,0,0
1405.7512,0,3,2,3
1405.7514,0,0,1,0
1405.7516,0,0,2,0
1405.7517,0,0,1,0
1405.7518,0,0,2,0
1405.7522,0,4,1,4
1405.7525,0,0,0,0
1405.7543,4,5,1,9
1405.7551,0,0,1,0
1405.7557,0,0,2,0
1405.7559,0,11,2,11
1405.7563,0,0,1,0
1405.7574,0,0,1,0
1405.7575,0,2,1,2
1405.7576,0,0,0,0
1405.7584,0,0,1,0
1405.7593,0,0,1,0
1405.7600,0,0,1,0
1405.7617,0,0,1,0
1405.7628,0,0,1,0
1405.7645,0,0,2,0
1405.7648,0,0,0,0
1405.7649,2,0,1,2
1405.7654,0,0,0,0
1405.7669,0,5,2,5
1405.7679,0,0,1,0
1405.7681,0,0,1,0
1405.7685,0,0,1,0
1405.7691,1,1,1,2
1405.7692,0,6,2,6
1405.7694,0,0,1,0
1405.7696,0,0,0,0
1405.7697,0,0,1,0
1405.7699,0,0,2,0
1405.7700,0,0,1,0
1405.7701,0,0,0,0
1405.7702,0,0,2,0
1405.7704,0,0,1,0
1405.7706,3,2,1,5
1405.7707,1,3,2,4
1405.7710,0,0,1,0
1405.7722,0,0,1,0
1405.7742,0,1,2,1
1405.7758,2,1,1,3
1405.7760,0,0,1,0
1405.7782,2,6,2,8
1405.7788,3,2,1,5
1405.7793,0,0,1,0
1405.7797,2,8,1,10
1405.7800,0,0,1,0
1405.7802,2,1,1,3
1405.7814,0,3,2,3
1405.7819,1,0,1,1
1405.7823,0,0,1,0
1405.7834,0,0,1,0
1405.7839,1,6,1,7
1405.7860,0,0,1,0
1405.7881,4,8,1,12
1405.7900,0,1,1,1
1405.7904,0,2,2,2
1405.7911,0,0,2,0
1405.7933,0,12,2,12
1405.7934,0,0,1,0
1405.7940,0,0,0,0
1405.7943,0,0,1,0
1405.7953,0,0,2,0
1405.7957,0,0,0,0
1405.7959,0,3,2,3
1405.7966,0,0,1,0
1405.7969,0,0,1,0
1405.7973,0,0,1,0
1405.7974,1,0,0,1
1406.0001,0,0,1,0
1406.0002,4,28,1,32
1406.0003,0,0,1,0
1406.0004,0,0,1,0
1406.0006,0,0,1,0
1406.0007,0,0,0,0
1406.0008,0,0,2,0
1406.0009,0,0,0,0
1406.0010,0,0,2,0
1406.0012,0,0,1,0
1406.0021,0,0,1,0
1406.0035,0,0,2,0
1406.0066,0,0,1,0
1406.0068,0,5,2,5
1406.0072,0,8,2,8
1406.0084,0,1,2,1
1406.0103,0,0,2,0
1406.0116,0,0,0,0
1406.0129,0,0,1,0
1406.0150,0,0,0,0
1406.0151,2,1,1,3
1406.0186,1,0,1,1
1406.0202,0,0,0,0
1406.0210,1,0,1,1
1406.0228,0,0,1,0
1406.0249,0,0,1,0
1406.0277,0,0,0,0
1406.0283,0,0,1,0
1406.0286,0,0,2,0
1406.0293,0,3,2,3
1406.0322,0,0,1,0
1406.0323,0,0,1,0
1406.0331,6,8,2,14
1406.0334,4,4,2,8
1406.0341,0,0,1,0
1406.0343,0,0,0,0
1406.0346,0,0,0,0
1406.0353,0,0,1,0
1406.0359,0,0,2,0
1406.0376,0,0,1,0
1406.0388,0,0,0,0
1406.0404,0,0,2,0
1406.0407,0,2,1,2
1406.0417,0,0,1,0
1406.0425,0,4,2,4
1406.0438,0,0,0,0
1406.0451,0,0,1,0
1406.0479,2,0,0,2
1406.0480,0,0,1,0
1406.0485,0,3,3,3
1406.0487,0,0,1,0
1406.0488,3,0,1,3
1406.0493,3,0,1,3
1406.0494,0,2,1,2
1406.0499,4,4,2,8
1406.0502,0,0,0,0
1406.0506,0,0,2,0
1406.0507,0,0,1,0
1406.0508,0,1,3,1
1406.0509,1,13,2,14
1406.0510,0,2,2,2
1406.0511,0,0,2,0
1406.0512,0,14,2,14
1406.0515,0,16,2,16
1406.0521,0,0,1,0
1406.0524,0,0,2,0
1406.0527,0,9,2,9
1406.0535,0,0,1,0
1406.0537,0,0,1,0
1406.0538,0,0,1,0
1406.0540,0,1,2,1
1406.0543,0,1,1,1
1406.0550,0,2,1,2
1406.0553,5,44,2,49
1406.0556,0,4,2,4
1406.0559,0,0,1,0
1406.0563,0,0,0,0
1406.0568,0,0,1,0
1406.0575,0,0,0,0
1406.0608,1,3,1,4
1406.0612,0,0,1,0
1406.0613,0,20,2,20
1406.0615,0,0,1,0
1406.0622,0,8,2,8
1406.0632,0,1,1,1
1406.0635,0,2,2,2
1406.0639,0,0,1,0
1406.0645,0,0,2,0
1406.0652,0,21,2,21
1406.0660,0,0,1,0
1406.0661,0,3,1,3
1406.0676,0,0,1,0
1406.0678,0,0,1,0
1406.0694,0,0,1,0
1406.0697,1,1,1,2
1406.0708,0,1,1,1
1406.0709,0,0,2,0
1406.0715,0,1,1,1
1406.0722,0,0,1,0
1406.0723,0,0,1,0
1406.0725,0,0,0,0
1406.0735,0,0,1,0
1406.0736,0,0,1,0
1406.0743,1,0,0,1
1406.0744,0,0,1,0
1406.0760,0,0,1,0
1406.0761,0,3,1,3
1406.0778,4,8,2,12
1406.0782,0,0,2,0
1406.0784,0,0,1,0
1406.0799,0,0,2,0
1406.0802,0,0,1,0
1406.0804,0,0,0,0
1406.0818,0,0,0,0
1406.0831,0,0,3,0
1406.0834,0,0,1,0
1406.0838,0,0,0,0
1406.0841,0,0,1,0
1406.0844,0,0,2,0
1406.0845,0,14,1,14
1406.0851,0,0,1,0
1406.0854,0,0,1,0
1406.0855,1,6,2,7
1406.0856,0,3,2,3
1406.0857,2,2,1,4
1406.0859,0,1,1,1
1406.0861,2,0,1,2
1406.0863,0,0,1,0
1406.0868,0,0,2,0
1406.0870,0,0,2,0
1406.0871,0,0,1,0
1406.0874,0,12,1,12
1406.0884,4,4,1,8
1406.0891,0,3,1,3
1406.0892,0,8,2,8
1406.0895,0,0,1,0
1406.0918,0,1,2,1
1406.0922,0,0,1,0
1406.0927,1,4,2,5
1406.0943,0,0,1,0
1406.0944,0,0,0,0
1406.0948,0,0,0,0
1406.0991,0,0,1,0
1406.0994,3,19,2,22
1406.1004,0,8,1,8
1406.1005,1,1,1,2
1406.1006,0,0,2,0
1406.1007,0,0,2,0
1406.1024,4,1,1,5
1406.1048,0,0,1,0
1406.1068,0,0,2,0
1406.1071,0,0,1,0
1406.1096,0,0,0,0
1406.1099,0,2,1,2
1406.1101,0,0,2,0
1406.1114,0,25,2,25
1406.1135,0,0,2,0
1406.1136,0,0,1,0
1406.1141,0,0,1,0
1406.1157,4,8,2,12
1406.1164,0,0,1,0
1406.1170,0,0,1,0
1406.1171,0,0,0,0
1406.1174,2,3,1,5
1406.1175,0,0,1,0
1406.1176,0,0,2,0
1406.1177,0,0,1,0
1406.1178,0,1,1,1
1406.1179,0,0,1,0
1406.1180,4,8,1,12
1406.1181,0,0,1,0
1406.1183,0,0,1,0
1406.1184,0,3,1,3
1406.1185,0,0,0,0
1406.1186,0,0,0,0
1406.1187,0,4,2,4
1406.1188,0,0,1,0
1406.1189,0,0,1,0
1406.1190,1,0,0,1
1406.1191,0,0,1,0
1406.1195,1,2,1,3
1406.1209,0,0,1,0
1406.1211,0,0,1,0
1406.1217,1,1,1,2
1406.1225,0,0,0,0
1406.1226,0,0,0,0
1406.1228,0,0,1,0
1406.1243,0,0,1,0
1406.1259,0,0,2,0
1406.1270,2,2,1,4
1406.1288,0,0,1,0
1406.1297,0,0,1,0
1406.1312,0,0,1,0
1406.1331,0,0,1,0
1406.1334,0,0,1,0
1406.1344,1,1,1,2
1406.1345,0,0,1,0
1406.1350,0,1,1,1
1406.1357,0,0,0,0
1406.1358,0,0,2,0
1406.1364,0,0,1,0
1406.1369,0,0,1,0
1406.1373,0,0,2,0
1406.1380,0,0,1,0
1406.1387,0,21,2,21
1406.1388,0,0,1,0
1406.1397,0,3,1,3
1406.1418,1,3,2,4
1406.1420,0,0,2,0
1406.1424,0,0,1,0
1406.1428,0,2,1,2
1406.1437,0,0,0,0
1406.1448,0,0,2,0
1406.1456,0,0,1,0
1406.1465,0,2,2,2
1406.1467,0,0,1,0
1406.1487,0,3,2,3
1406.1496,0,0,0,0
1406.1497,0,0,0,0
1406.1503,0,0,2,0
1406.1515,0,0,0,0
1406.1518,5,1,1,6
1406.1519,0,0,1,0
1406.1528,0,0,0,0
1406.1541,0,0,1,0
1406.1542,0,8,2,8
1406.1544,0,0,2,0
1406.1552,3,5,1,8
1406.1592,0,2,1,2
1406.1600,1,8,2,9
1406.1609,0,0,0,0
1406.1615,0,0,0,0
1406.1617,0,0,1,0
1406.1641,5,22,2,27
1406.1642,0,7,2,7
1406.1651,0,13,2,13
1406.1660,0,4,2,4
1406.1666,0,1,1,1
1406.1672,0,0,1,0
1406.1688,0,0,2,0
1406.1699,0,0,0,0
1406.1706,2,0,1,2
1406.1707,0,0,0,0
1406.1712,0,0,2,0
1406.1718,1,2,1,3
1406.1759,0,1,1,1
1406.1776,0,13,2,13
1406.1785,0,0,1,0
1406.1797,0,19,2,19
1406.1799,0,0,1,0
1406.1800,0,0,1,0
1406.1801,0,0,0,0
1406.1809,0,0,2,0
1406.1825,0,0,1,0
1406.1850,0,4,2,4
1406.1866,0,1,1,1
1406.1891,0,0,0,0
1406.1903,0,1,1,1
1406.1908,0,0,1,0
1406.1927,2,0,0,2
1406.1934,0,2,2,2
1406.1944,0,0,1,0
1406.1947,0,0,1,0
1406.1993,0,0,1,0
1406.1997,0,0,0,0
1406.2002,0,0,1,0
1406.2020,0,0,1,0
1406.2026,0,0,1,0
1406.2036,0,0,1,0
1406.2037,0,10,2,10
1406.2085,0,0,0,0
1406.2086,0,2,1,2
1406.2120,1,0,1,1
1406.2151,0,0,1,0
1406.2160,0,0,1,0
1406.2173,0,7,2,7
1406.2179,0,14,2,14
1406.2181,0,0,0,0
1406.2189,0,0,0,0
1406.2190,0,1,1,1
1406.2191,0,0,1,0
1406.2208,0,2,2,2
1406.2209,3,24,2,27
1406.2220,0,0,2,0
1406.2224,1,0,1,1
1406.2229,2,23,2,25
1406.2243,2,2,1,4
1406.2247,0,0,1,0
1406.2252,1,14,2,15
1406.2253,0,0,0,0
1406.2267,0,0,1,0
1406.2272,0,0,2,0
1406.2278,0,0,2,0
1406.2280,0,0,0,0
1406.2286,1,10,2,11
1406.2287,0,0,0,0
1406.2288,2,0,1,2
1406.2291,0,0,1,0
1406.2301,0,0,0,0
1406.2303,0,0,0,0
1406.2308,0,0,2,0
1406.2314,0,4,1,4
1406.2315,0,0,0,0
1406.2316,0,0,0,0
1406.2317,0,0,1,0
1406.2320,0,0,1,0
1406.2321,0,0,2,0
1406.2322,0,4,1,4
1406.2323,2,7,2,9
1406.2325,0,1,2,1
1406.2327,2,6,1,8
1406.2333,0,0,0,0
1406.2341,0,1,2,1
1406.2349,4,6,1,10
1406.2352,0,0,1,0
1406.2363,0,0,1,0
1406.2364,0,0,2,0
1406.2367,0,0,1,0
1406.2372,0,3,2,3
1406.2374,0,10,2,10
1406.2376,0,0,1,0
1406.2377,0,11,1,11
1406.2383,0,0,1,0
1406.2384,0,9,2,9
1406.2385,4,0,1,4
1406.2402,0,0,0,0
1406.2413,0,1,1,1
1406.2415,0,0,2,0
1406.2417,0,3,2,3
1406.2424,0,0,0,0
1406.2445,0,0,1,0
1406.2448,0,0,0,0
1406.2451,0,0,1,0
1406.2455,0,0,0,0
1406.2463,0,0,1,0
1406.2468,0,1,2,1
1406.2469,0,0,1,0
1406.2478,0,0,0,0
1406.2482,0,0,0,0
1406.2492,0,5,2,5
1406.2494,0,0,1,0
1406.2506,0,35,2,35
1406.2511,0,0,1,0
1406.2513,0,0,1,0
1406.2526,1,4,1,5
1406.2529,0,0,0,0
1406.2531,0,0,1,0
1406.2542,0,0,1,0
1406.2546,0,0,1,0
1406.2548,1,1,1,2
1406.2555,0,0,1,0
1406.2584,0,0,0,0
1406.2585,0,0,1,0
1406.2596,0,0,1,0
1406.2599,1,0,1,1
1406.2604,0,0,2,0
1406.2605,0,0,2,0
1406.2609,0,0,1,0
1406.2620,1,1,2,2
1406.2633,0,1,1,1
1406.2635,3,12,1,15
1406.2645,0,18,2,18
1406.2650,0,0,0,0
1406.2687,0,0,2,0
1406.2689,0,0,1,0
1406.2692,0,0,1,0
1406.2693,0,19,2,19
1406.2695,0,1,1,1
1406.2697,0,0,1,0
1406.2698,0,0,0,0
1406.2702,1,35,2,36
1406.2706,0,7,2,7
1406.2708,0,0,2,0
1406.2713,0,0,1,0
1406.2717,0,0,2,0
1406.2718,0,1,1,1
1406.2719,0,0,1,0
1406.2734,1,4,2,5
1406.2735,0,2,1,2
1406.2745,0,0,1,0
1406.2747,5,14,2,19
1406.2760,0,0,1,0
1406.2762,0,0,0,0
1406.2767,1,0,1,1
1406.2771,5,22,2,27
1406.2778,0,0,1,0
1406.2781,4,11,1,15
1406.2786,0,0,2,0
1406.2790,0,0,0,0
1406.2792,0,0,1,0
1406.2800,4,24,2,28
1406.2828,0,0,1,0
1406.2846,0,1,1,1
1406.2854,0,0,1,0
1406.2860,0,0,1,0
1406.2865,7,15,2,22
1406.2868,0,0,1,0
1406.2869,0,0,2,0
1406.2872,1,0,1,1
1406.2912,0,0,1,0
1406.2921,0,0,2,0
1406.2922,0,0,1,0
1406.2935,0,1,1,1
1406.2942,0,1,2,1
1406.2961,0,0,1,0
1406.2967,0,0,1,0
1406.2976,0,0,1,0
1406.3011,0,40,2,40
1406.3015,0,0,0,0
1406.3020,0,11,1,11
1406.3025,0,0,1,0
1406.3026,0,0,1,0
1406.3027,0,0,0,0
1406.3028,0,0,1,0
1406.3031,0,2,2,2
1406.3035,0,0,1,0
1406.3036,1,0,0,1
1406.3037,4,10,1,14
1406.3039,0,4,1,4
1406.3052,0,0,1,0
1406.3057,0,0,0,0
1406.3059,1,9,2,10
1406.3068,0,0,1,0
1406.3080,0,0,1,0
1406.3090,4,2,1,6
1406.3093,0,1,1,1
1406.3097,0,0,1,0
1406.3099,0,0,0,0
1406.3102,0,0,1,0
1406.3128,0,0,1,0
1406.3134,0,2,2,2
1406.3143,1,0,1,1
1406.3146,0,0,1,0
1406.3148,0,0,2,0
1406.3153,0,1,2,1
1406.3160,0,0,1,0
1406.3192,0,0,0,0
1406.3210,0,0,2,0
1406.3237,0,0,1,0
1406.3243,4,4,2,8
1406.3250,0,0,1,0
1406.3261,0,0,1,0
1406.3305,0,0,1,0
1406.3314,0,0,1,0
1406.3330,0,0,1,0
1406.3331,0,0,1,0
1406.3342,0,0,1,0
1406.3343,0,0,1,0
1406.3344,0,0,2,0
1406.3345,1,2,1,3
1406.3346,0,13,2,13
1406.3347,0,0,1,0
1406.3351,0,0,1,0
1406.3352,1,3,1,4
1406.3354,0,0,1,0
1406.3355,0,0,1,0
1406.3356,0,1,2,1
1406.3359,0,38,2,38
1406.3362,1,2,1,3
1406.3377,0,4,2,4
1406.3382,0,1,1,1
1406.3388,0,0,0,0
1406.3409,0,0,1,0
1406.3413,0,1,2,1
1406.3430,0,0,1,0
1406.3431,0,0,1,0
1406.3451,0,0,1,0
1406.3452,0,0,1,0
1406.3470,0,6,2,6
1406.3507,0,0,2,0
1406.3520,0,0,1,0
1406.3534,0,0,1,0
1406.3538,0,0,1,0
1406.3553,0,0,1,0
1406.3556,0,0,1,0
1406.3559,0,0,1,0
1406.3565,0,2,2,2
1406.3574,0,2,2,2
1406.3598,0,0,2,0
1406.3599,0,7,1,7
1406.3600,1,6,2,7
1406.3603,0,7,1,7
1406.3611,0,0,0,0
1406.3625,0,0,1,0
1406.3627,0,0,1,0
1406.3628,5,4,1,9
1406.3630,0,16,2,16
1406.3634,0,1,2,1
1406.3640,0,1,1,1
1406.3667,0,6,2,6
1406.3697,0,0,0,0
1406.3706,0,0,0,0
1406.3707,0,2,1,2
1406.3708,0,1,2,1
1406.3709,0,0,1,0
1406.3710,0,0,1,0
1406.3717,0,0,1,0
1406.3730,0,0,1,0
1406.3747,7,18,2,25
1406.3750,0,0,1,0
1406.3761,1,0,1,1
1406.3766,0,0,1,0
1406.3778,0,0,1,0
1406.3788,0,0,2,0
1406.3805,0,4,2,4
1406.3834,1,15,1,16
1406.3841,0,0,2,0
1406.3868,0,2,2,2
1406.3871,0,0,2,0
1406.3890,0,0,0,0
1406.3891,2,16,2,18
1406.3894,0,0,1,0
1406.3899,3,16,2,19
1406.3902,0,9,2,9
1406.3912,0,0,1,0
1406.3934,0,1,1,1
1406.3936,0,0,1,0
1406.3951,0,0,1,0
1406.3961,2,1,2,3
1406.3971,0,2,3,2
1406.3977,0,0,1,0
1406.3979,0,1,1,1
1406.3984,0,0,1,0
1406.3986,0,4,2,4
1406.3989,0,0,1,0
1406.3996,0,2,2,2
1406.4010,0,0,0,0
1406.4018,0,2,2,2
1406.4019,0,2,2,2
1406.4031,0,0,2,0
1406.4038,0,2,2,2
1406.4043,0,0,0,0
1406.4054,0,0,1,0
1406.4055,0,0,2,0
1406.4071,0,2,1,2
1406.4081,0,1,2,1
1406.4082,0,0,2,0
1406.4107,0,0,1,0
1406.4119,0,0,0,0
1406.4120,0,0,1,0
1406.4121,0,0,1,0
1406.4127,0,0,1,0
1406.4128,0,0,1,0
1406.4129,0,1,2,1
1406.4130,2,12,2,14
1406.4131,1,13,2,14
1406.4132,1,0,1,1
1406.4135,0,0,1,0
1406.4138,0,1,2,1
1406.4140,0,0,0,0
1406.4144,0,0,0,0
1406.4145,0,0,1,0
1406.4146,0,0,2,0
1406.4148,0,5,2,5
1406.4149,0,0,1,0
1406.4150,1,9,2,10
1406.4153,0,1,1,1
1406.4157,0,1,2,1
1406.4159,0,0,1,0
1406.4171,0,0,1,0
1406.4179,0,0,1,0
1406.4183,0,0,1,0
1406.4185,0,0,2,0
1406.4190,0,1,1,1
1406.4194,0,0,2,0
1406.4196,0,1,2,1
1406.4208,0,1,2,1
1406.4215,0,0,0,0
1406.4224,0,0,0,0
1406.4233,0,15,2,15
1406.4234,0,0,1,0
1406.4238,0,0,0,0
1406.4239,0,0,1,0
1406.4240,0,0,2,0
1406.4250,0,0,1,0
1406.4262,0,0,0,0
1406.4265,0,0,1,0
1406.4271,0,0,1,0
1406.4304,2,0,1,2
1406.4309,0,0,1,0
1406.4332,0,0,1,0
1406.4343,0,0,1,0
1406.4352,0,4,1,4
1406.4356,0,1,2,1
1406.4357,0,0,1,0
1406.4369,0,0,1,0
1406.4375,0,0,1,0
1406.4377,0,0,1,0
1406.4390,0,6,1,6
1406.4391,0,1,2,1
1406.4402,0,0,1,0
1406.4407,0,0,1,0
1406.4408,0,1,2,1
1406.4413,0,1,1,1
1406.4440,1,3,2,4
1406.4443,0,2,1,2
1406.4450,2,2,2,4
1406.4477,0,1,1,1
1406.4479,2,0,0,2
1406.4497,0,24,2,24
1406.4502,3,33,2,36
1406.4503,0,0,1,0
1406.4504,0,0,1,0
1406.4505,0,5,2,5
1406.4508,0,0,0,0
1406.4509,2,10,2,12
1406.4511,0,0,0,0
1406.4514,0,70,2,70
1406.4515,0,0,1,0
1406.4520,1,23,2,24
1406.4521,0,0,2,0
1406.4528,0,2,1,2
1406.4530,2,0,0,2
1406.4542,0,0,0,0
1406.4550,0,0,0,0
1406.4554,3,8,2,11
1406.4556,0,0,0,0
1406.4561,0,4,2,4
1406.4568,0,0,0,0
1406.4583,0,0,0,0
1406.4589,0,0,1,0
1406.4591,0,0,2,0
1406.4602,0,0,1,0
1406.4608,0,0,1,0
1406.4627,1,5,2,6
1406.4638,0,0,0,0
1406.4663,0,0,1,0
1406.4668,0,0,1,0
1406.4677,2,7,1,9
1406.4683,0,0,0,0
1406.4684,0,0,1,0
1406.4691,0,0,1,0
1406.4711,0,0,0,0
1406.4716,0,6,2,6
1406.4728,0,0,1,0
1406.4743,0,0,2,0
1406.4752,1,8,2,9
1406.4764,0,0,1,0
1406.4772,0,0,1,0
1406.4774,1,0,0,1
1406.4778,0,6,2,6
1406.4779,0,0,1,0
1406.4787,7,4,1,11
1406.4794,0,0,0,0
1406.4797,0,0,2,0
1406.4798,0,0,1,0
1406.4800,1,2,1,3
1406.4804,0,12,2,12
1406.4827,0,5,1,5
1406.4830,0,0,0,0
1406.4832,0,1,2,1
1406.4835,0,0,0,0
1406.4836,0,0,0,0
1406.4846,0,0,1,0
1406.4850,0,0,0,0
1406.4856,1,0,0,1
1406.4859,5,37,2,42
1406.4860,0,0,1,0
1406.4861,0,0,2,0
1406.4862,0,0,0,0
1406.4864,0,0,0,0
1406.4867,0,0,1,0
1406.4868,0,0,0,0
1406.4871,0,0,0,0
1406.4876,0,0,2,0
1406.4883,2,3,1,5
1406.4887,0,0,0,0
1406.4903,0,0,1,0
1406.4908,0,1,2,1
1406.4913,3,3,1,6
1406.4918,0,0,1,0
1406.4961,2,2,2,4
1406.4967,0,0,1,0
1406.4977,0,2,1,2
1406.4994,0,5,2,5
1406.4997,0,1,1,1
1406.4998,0,0,0,0
1406.5013,0,0,1,0
1406.5027,0,1,1,1
1406.5047,0,0,2,0
1406.5049,2,1,1,3
1406.5055,0,0,1,0
1406.5058,0,0,1,0
1406.5066,0,0,2,0
1406.5068,0,0,1,0
1406.5069,0,0,2,0
1406.5078,0,0,1,0
1406.5109,0,1,2,1
1406.5110,0,6,2,6
1406.5113,0,2,2,2
1406.5131,0,1,1,1
1406.5154,5,25,2,30
1406.5163,0,0,0,0
1406.5164,0,0,1,0
1406.5169,0,0,1,0
1406.5173,0,1,1,1
1406.5182,0,0,1,0
1406.5183,0,0,1,0
1406.5187,0,0,1,0
1406.5188,0,0,2,0
1406.5189,0,1,1,1
1406.5190,0,1,1,1
1406.5191,0,0,1,0
1406.5193,0,0,1,0
1406.5195,0,0,1,0
1406.5196,0,8,2,8
1406.5199,0,0,0,0
1406.5206,0,0,1,0
1406.5209,0,2,1,2
1406.5214,0,0,1,0
1406.5218,0,7,2,7
1406.5219,0,0,1,0
1406.5220,0,0,2,0
1406.5224,0,1,2,1
